entity_urn,ownership_status,headcount,twitter_follower_count,linkedin_follower_count,funding_total,funding_stage,gpt_sector,domain,name,city,country,years_since_founding,investors,highlights,is_target,similarity_score
urn:harmonic:company:1607828,PRIVATE,76,237.0,9761,75.5,SERIES_B,Climate Tech Hardware,addionics.com,Addionics,London,United Kingdom,7.016438356164383,"['Next Gear Ventures' 'Global IoT Technology Ventures, Inc.'
 'Magna Capital Partners' 'ＪＸ金属（株）' 'Vasuki Global Tech Fund' 'Doral'
 'Novelis' 'Delek Motors Ltd.' 'Magna International' 'GM Ventures'
 'Talcar Corp.' 'Delek Motors' 'Deep Insight' 'Horizon 2020' 'GM Ventures'
 'Scania Argentina' 'Union Tech Ventures' 'Aaron Applbaum']","['Aaron Applbaum', 'Deep Insight', 'Delek Motors', 'Delek Motors Ltd.', 'Doral', 'GM Ventures', 'Global IoT Technology Ventures', 'Magna Capital Partners', 'Magna International', 'Next Gear Ventures', 'Novelis', 'Scania', 'Scania Argentina', 'Talcar Corp.', 'Union Tech Ventures', 'Vasuki Global Tech Fund', 'ＪＸ金属（株）']",0,4.6895902e-06
urn:harmonic:company:3187434,PRIVATE,102,,20151,67.428915,SERIES_A,,umiami.com,Umiami,Paris,France,5.013698630136986,"['Good Startup' 'Newfund' 'Telegraph Hill Capital' 'Verso Capital Oy'
 'VERSO CAPITAL' 'redalpine' 'French Tech Seed' 'Societe Generale'
 'French Partners' 'Athletico Ventures' 'Agoranov' 'MassChallenge' 'CIC'
 'Kima Ventures' 'Bpifrance' 'Astanor' 'Jérémy Rocher']","['Astanor', 'Athletico Ventures', 'Bpifrance', 'French Partners', 'French Tech Seed', 'Good Startup', 'Jérémy Rocher', 'Kima Ventures', 'Newfund', 'Societe Generale', 'Telegraph Hill Capital', 'VERSO CAPITAL', 'Verso Capital Oy', 'redalpine']",0,4.6866526e-06
urn:harmonic:company:3090328,PRIVATE,52,357.0,8696,32.013377,SEED,,c12qe.com,C12,Paris,France,6.010958904109589,"['EIC Fund' 'BNP Paribas Développement' 'Jezby Ventures' 'Airbus Ventures'
 'AGLAÉ VENTURES'
 'European Innovation Council and SMEs Executive Agency (EISMEA)'
 'Verve Ventures' 'Bpifrance' '360 Capital' 'Varsity' 'Octave Klaba'
 'Rand Hindi']","['360 Capital', 'AGLAÉ VENTURES', 'Airbus Ventures', 'BNP Paribas Développement', 'Bpifrance', 'EIC Fund', 'Jezby Ventures', 'Octave Klaba', 'Octave Klaba (OVHcloud)', 'Rand Hindi', 'Varsity', 'Varsity Capital', 'Verve Ventures']",0,4.685473e-06
urn:harmonic:company:3075750,PRIVATE,48,59.0,3556,16.044963,SERIES_A,,chargepoly.com,CHARGEPOLY,Saint-Antonin-sur-Bayon,France,6.019178082191781,['Voltalia' 'La French Tech' 'Aventure' 'Bpifrance' 'AMS - Tôlerie Fine'],"['AMS - Tôlerie Fine', 'Aventure', 'Bpifrance', 'La French Tech', 'Voltalia']",0,4.685098e-06
urn:harmonic:company:17505383,,16,,281,0.589288,SEED,,rda.team,Rapid Delivery Analytics,Paris,France,3.0493150684931507,['New Nordic Ventures' 'Roman Garin'],"['New Nordic Ventures', 'Roman Garin']",0,4.684137e-06
urn:harmonic:company:13137651,PRIVATE,14,347.0,1022,0.152,PRE_SEED,,bizgees.org,BizGees,Woolwich,United Kingdom,9.021917808219179,['Tenity'],['Tenity'],0,4.683784e-06
urn:harmonic:company:3404214,,17,,1469,1.10605,SEED,,zola.fr,Zola,Paris,France,4.013698630136986,['Provence Angels' 'Myrtus Venture' 'StudAngels' 'Alexandre Ichaï'],"['Alexandre Ichaï', 'Myrtus Venture', 'Provence Angels', 'StudAngels']",0,4.6829978e-06
urn:harmonic:company:1502357,ACQUIRED_OR_MERGED,20,741.0,1936,14.749316,EXITED,,precog.com,Precog,Boulder,United States,5.019178082191781,"['CoFound Partners' 'Streamlined' 'Circadian Ventures'
 'Matchstick Ventures']","['Circadian Ventures', 'CoFound Partners', 'Matchstick Ventures', 'Streamlined']",0,4.6819578e-06
urn:harmonic:company:3052103,PRIVATE,19,45.0,2772,8.105,SEED,Healthcare Software,joinhopscotch.com,Hopscotch,New York,United States,5.019178082191781,"['Remarkable' 'Entrepreneurs Roundtable Accelerator' 'Remarkable Tech'
 'Greycroft' 'Cornell eLab Accelerator' 'Cold Start' 'Inspired Capital'
 'New York Ventures' 'Remarkable Ventures' 'Watershed Capital'
 'Watershed Collective' 'Clark Landry']","['Clark Landry', 'Cold Start', 'Cornell eLab Accelerator', 'Entrepreneurs Roundtable Accelerator', 'Greycroft', 'Inspired Capital', 'New York Ventures', 'Remarkable', 'Remarkable Tech', 'Remarkable Ventures', 'Watershed Capital', 'Watershed Collective']",0,4.6793284e-06
urn:harmonic:company:188053,ACQUIRED_OR_MERGED,37,,647,728.0,EXITED,Infrastructure,cloudlight.com.hk,Cloud Light Technology Limited,,Hong Kong,7.010958904109589,[],,0,4.678976e-06
urn:harmonic:company:3180729,PRIVATE,42,122.0,7355,20.500582,SEED,,leanspace.io,Leanspace,Schiltigheim,France,5.019178082191781,"['Karista' '42CAP' 'Herius Capital' 'Bpifrance' 'Seraphim Space'
 'Seraphim Space Accelerator']","['42CAP', 'Bpifrance', 'Herius Capital', 'Karista', 'Seraphim Space', 'Seraphim Space Accelerator']",0,4.6748723e-06
urn:harmonic:company:3507162,PRIVATE,114,84.0,9049,45.0,SERIES_A,,fairmat.tech,Fairmat,Paris,France,4.208219178082191,"['Pictet Group' 'Temasek' 'Singular'
 'CNP (Compagnie Nationale à Portefeuille)' 'The Friedkin Group'
 'Antoine De Saint-Affrique']","['Antoine De Saint-Affrique', 'CNP', 'CNP (Compagnie Nationale à Portefeuille)', 'Pictet Group', 'Singular', 'Temasek', 'The Friedkin Group']",0,4.673063e-06
urn:harmonic:company:3847013,PRIVATE,18,11.0,1071,5.314996,SEED,Ecommerce,chaiz.com,Chaiz,Austin,United States,4.016438356164383,"['FJ Labs' 'InsurTech NY' 'SpringTime Ventures' 'Calm Company Fund'
 'Automotive Ventures' 'RedBlue Capital' 'RevTech Labs Foundation'
 'Anker Capital' 'Project One Auto' 'Monte Carlo Capital'
 'Everywhere Ventures' 'ResilienceVC' 'Never Lift']","['Anker Capital', 'Automotive Ventures', 'Calm Company Fund', 'Everywhere Ventures', 'FJ Labs', 'InsurTech NY', 'Monte Carlo Capital', 'Never Lift', 'Never Lift Ventures', 'Project One Auto', 'RedBlue Capital', 'ResilienceVC', 'RevTech Labs Foundation', 'SpringTime Ventures']",0,4.6701625e-06
urn:harmonic:company:3628398,PRIVATE,23,,3986,1.5,PRE_SEED,Vertical Software,letstok.com,LetsTok.com,Hadera,Israel,5.019178082191781,['Sarona Ventures' 'MetroCap Partners'],"['MetroCap Partners', 'Sarona Ventures']",0,4.6690225e-06
urn:harmonic:company:3670204,ACQUIRED_OR_MERGED,63,,1984,58.76793,SERIES_B,Infrastructure,mspcorp.ca,MSP Corp,Montréal,Canada,5.019178082191781,"['Merritt Home Mortgage' 'BDC' 'CIBC'
 'Business Development Bank of Canada']","['BDC', 'Business Development Bank of Canada', 'CIBC', 'Merritt Home Mortgage']",0,4.668751e-06
urn:harmonic:company:4587760,,24,39.0,348,0.0,VENTURE_UNKNOWN,Services,velocitycoaching.com,Velocity Coaching,San Francisco,United States,11.01917808219178,[],,0,4.6685063e-06
urn:harmonic:company:1560156,PRIVATE,70,21.0,917,26.801609,SERIES_B,Gaming,typecast.ai,Typecast,San Mateo,United States,7.158904109589041,"['TimeWorks investments' 'Albatross Investment' 'Company K Partners'
 'Albatross Capital Partners' 'Quantum Ventures'
 'Hyundai Venture Investment Corp.' 'BRV Capital Management'
 'Daekyo Investment' 'Daekyo Co Ltd' 'BlueRun Ventures'
 'Quantum Ventures Korea' 'Fast Track Asia' 'Woori Technology Investment'
 'STIC Ventures']","['Albatross Capital Partners', 'Albatross Investment', 'Albatross Investment Capital', 'BRV Capital Management', 'BlueRun Ventures', 'Company K Partners', 'Daekyo Co Ltd', 'Daekyo Investment', 'Fast Track Asia', 'Hyundai Venture Investment Corp.', 'Quantum Ventures', 'Quantum Ventures Korea', 'STIC Ventures', 'TimeWorks investments', 'Woori Technology Investment']",0,4.6648297e-06
urn:harmonic:company:744291,PRIVATE,42,614.0,5864,30.722813,SERIES_A,Cybersecurity,cybersaint.io,CyberSaint,Boston,United States,9.01917808219178,"['Riverside Acceleration Capital' 'BlueIO' 'Sage Hill Investors'
 'Gutbrain Ventures' 'Audeo Capital']","['Audeo Capital', 'BlueIO', 'Gutbrain Ventures', 'Riverside Acceleration Capital', 'Sage Hill Investors']",0,4.662695e-06
urn:harmonic:company:681931,PRIVATE,33,1406.0,2877,24.161731,SERIES_A,FinTech,learnlux.com,LearnLux Financial Wellbeing,Boston,United States,10.021917808219179,"['Underscore VC' 'Entrepreneurs Roundtable Accelerator' 'Dorm Room Fund'
 '3Rodeo' 'Female Founders Fund' 'Crosslink Capital' 'MassChallenge'
 'Sound Ventures' 'J4.Ventures' 'Rough Draft Ventures'
 'Digital Federal Credit Union' 'Marc Benioff' 'Adam Nash']","['3Rodeo', 'Adam Nash', 'Crosslink Capital', 'Dorm Room Fund', 'Entrepreneurs Roundtable Accelerator', 'Female Founders Fund', 'Marc Benioff', 'Rough Draft Ventures', 'Sound Ventures', 'Underscore VC']",0,4.6623572e-06
urn:harmonic:company:486377,,22,,3826,3.05948,PRE_SEED,,consai.tech,CONXAI,Munich,Germany,4.010958904109589,"['Earlybird Venture Capital' 'noa' 'Argonautic Ventures' 'Pi Labs'
 'Proptech Capital']","['Argonautic Ventures', 'Earlybird Venture Capital', 'Pi Labs', 'Proptech Capital', 'noa']",0,4.660601e-06
urn:harmonic:company:659864,PRIVATE,55,831.0,2229,60.679792,SERIES_C,Healthcare Software,mdrevolution.com,MD Revolution,Solana Beach,United States,13.594520547945205,['Jump Capital' 'Bootstrap Venture Partners'],"['Bootstrap Venture Partners', 'Jump Capital', 'Unnamed individual investors', 'a global healthcare technology company']",0,4.659712e-06
urn:harmonic:company:4414731,PRIVATE,18,160.0,1219,3.97321,SEED,Climate Tech,snugg.com,Snugg,Edinburgh,United Kingdom,3.010958904109589,['UK Green Home Finance Accelerator'],,0,4.6584105e-06
urn:harmonic:company:504826,IPO_REGISTRATION,429,3083.0,18695,90.16,EXITED,Ecommerce,redcloudtechnology.com,RedCloud,London,United Kingdom,13.016438356164384,[],,0,4.6534287e-06
urn:harmonic:company:2013820,PRIVATE,26,,2593,19.252099,SEED,Healthcare Services,rebalancehealth.com,"Rebalance Health, Inc.",Boulder,United States,4.093150684931507,['The Ropart Asset Management Funds'],['The Ropart Asset Management Funds'],0,4.6524924e-06
urn:harmonic:company:1878814,PRIVATE,116,,2745,1.646851,SEED,Services,troocost.com,Troo,Newcastle upon Tyne,United Kingdom,7.019178082191781,"['The North East Fund Ltd.' 'NEDFi Venture Capital Limited'
 'Mercia Asset Management PLC']","['Mercia', 'Mercia Asset Management PLC', 'NEDFi Venture Capital Limited', 'North East Venture Fund (NEVF)', 'The North East Fund Ltd.']",0,4.6520795e-06
urn:harmonic:company:6599125,PRIVATE,26,,2454,24.0,SEED,,croissant.com,Croissant,Nashville,United States,3.010958904109589,"['Twelve Below' 'Third Prime' 'George Roberts' 'BoxGroup' 'Portage'
 '25madison' 'George Roberts' 'Henry Kravis']","['25madison', 'BoxGroup', 'George Roberts', 'Henry Kravis', 'Portage', 'Third Prime', 'Twelve Below']",0,4.6495647e-06
urn:harmonic:company:4533866,PRIVATE,28,31.0,1806,5.077001,SEED,,namastay.io,Namastay,Paris,France,3.3534246575342466,['Aligned Ventures'],['Aligned Ventures'],0,4.6487444e-06
urn:harmonic:company:1571991,PRIVATE,34,73.0,1610,0.481014,PRE_SEED,Healthcare Services,psymood.com,PsyMood,Toronto,Canada,5.13972602739726,['xiVentures Fund Inc.'],['xiVentures Fund Inc.'],0,4.6481327e-06
urn:harmonic:company:184842,PRIVATE,82,,4751,16.08647,SERIES_A,Vertical Software,tradelink.co,TradeLink,München,Germany,5.019178082191781,['Insight Partners' 'Fly Ventures' 'Point Nine' 'BOOOM💥' 'David Nothacker'],"['BOOOM💥', 'David Nothacker', 'Fly Ventures', 'Insight Partners', 'Point Nine']",0,4.6471137e-06
urn:harmonic:company:6603237,PRIVATE,12,297.0,1570,2.66,SEED,Consumer,schooloftraditionalskills.com,School of Traditional Skills,Bonners Ferry,United States,3.4356164383561643,['Homegrown Capital'],['Homegrown Capital'],0,4.6462756e-06
urn:harmonic:company:3433120,PRIVATE,44,34.0,4992,1.81,SEED,,elaxenergie.com,Elax Energie,Paris,France,5.019178082191781,['⚡ SUPER CAPITAL ⚡'],['⚡ SUPER CAPITAL ⚡'],0,4.645726e-06
urn:harmonic:company:2005905,PRIVATE,168,419.0,4818,46.2,VENTURE_UNKNOWN,Healthcare Software,takecommandhealth.com,Take Command,Richardson,United States,11.01917808219178,"['Praxis' 'SJF Ventures' 'Green Park & Golf Ventures' 'Edison Partners'
 'LiveOak Ventures']","['Edison Partners', 'Green Park & Golf Ventures', 'LiveOak Venture Partners', 'LiveOak Ventures', 'Praxis', 'SJF Ventures']",0,4.645372e-06
urn:harmonic:company:8175171,,115,,4875,0.0,VENTURE_UNKNOWN,Horizontal Software,cleverpine.com,CleverPine,Sofia,Bulgaria,4.013698630136986,[],,0,4.6430423e-06
urn:harmonic:company:4297974,PRIVATE,454,350.0,29518,0.862,SEED,,attainpartners.com,Attain Partners,McLean,United States,16.024657534246575,[],,0,4.642294e-06
urn:harmonic:company:1629853,PRIVATE,128,28.0,4613,2.0,SEED,Ecommerce,apohem.se,Apohem,Norrmalm,Sweden,8.01095890410959,['Novax' 'Axfood'],"['Axfood', 'Novax']",0,4.641856e-06
urn:harmonic:company:2011073,PRIVATE,31,8.0,1509,0.2727,SEED,Data,gzihub.com,GZI,Washington,United States,4.046575342465753,['Netcapital'],['Netcapital'],0,4.640342e-06
urn:harmonic:company:4056253,PRIVATE,24,13.0,1715,13.712241,SEED,,sline.io,Sline,Paris,France,4.016438356164383,['Crédit Agricole Consumer Finance Nederland B.V.' 'La Fabrique by CA'],"['Crédit Agricole Consumer Finance Nederland B.V.', 'La Fabrique by CA']",0,4.6403375e-06
urn:harmonic:company:795807,PRIVATE,97,93.0,2517,2.125,PRE_SEED,Vertical Software,hallo.tv,Hallo,Provo,United States,5.69041095890411,['RevRoad' 'Kickstart Fund' 'Campus Founders Fund' 'Tamarak'],"['Campus Founders Fund', 'Kickstart Fund', 'RevRoad', 'Tamarak']",0,4.639979e-06
urn:harmonic:company:1817571,PRIVATE,24,247.0,3842,10.990125,SERIES_A,Horizontal Software,howbout.app,Howbout,London,United Kingdom,5.016438356164383,"['FJ Labs' 'Boost VC' 'Sequel Venture Partners' 'Goodwater'
 'Boost Capital' 'Boost Capital Partners' 'Supernode Global' 'Crowdcube'
 'Angel Invest' 'ACF Investors' 'James Phipps' 'Jag Singh'
 'James Farnhill' 'Claire Valoti' 'Amir Nooriala' 'Desigan Chinniah'
 'Callum Illsley' 'Alex Macdonald' 'Sameer Singh' 'Pablo Morenes'
 'Graham Paterson' 'Harry Maguire']","['ACF Investors', 'Alex Macdonald', 'Amir Nooriala', 'Angel Invest', 'Boost Capital', 'Boost Capital Partners', 'Boost VC', 'Callum Illsley', 'Claire Valoti', 'Crowdcube', 'Desigan Chinniah', 'FJ Labs', 'Goodwater', 'Goodwater Capital', 'Graham Paterson', 'Harry Maguire', 'Jag Singh', 'James Farnhill', 'James Phipps', 'Pablo Morenes', 'Sameer Singh', 'Sequel Venture Partners', 'Supernode Global']",0,4.639289e-06
urn:harmonic:company:776314,PRIVATE,34,231.0,642,2.0,SEED,Healthcare Services,careboxhealth.com,Carebox,Raleigh,United States,10.438356164383562,['7wire Ventures' 'Corewell Health Ventures' 'Others Others'],"['7wire Ventures', 'Corewell Health Ventures', 'Others Others']",0,4.637935e-06
urn:harmonic:company:10620812,PRIVATE,26,,3245,10.6007,SERIES_A,,moretocome.com,BASTILLE,Paris,France,3.010958904109589,['Ankaa Ventures' 'Eutopia'],"['Ankaa Ventures', 'Eutopia']",0,4.637453e-06
urn:harmonic:company:1784165,PRIVATE,69,67.0,3594,27.0,SERIES_B,Ecommerce,cym.bio,Cymbio,Tel Aviv-Yafo,Israel,10.016438356164384,"['Corner Ventures' 'udi angel' 'Vertex Ventures US' 'XT Hi-Tech'
 'Udian Investments' 'Ron Zuckerman' 'Christopher North' 'Jeff Weiser'
 'Yuval Tal']","['Christopher North', 'Corner Ventures', 'Jeff Weiser', 'Ron Zuckerman', 'Udian Investments', 'Vertex Ventures', 'Vertex Ventures US', 'XT Hi-Tech', 'Yuval Tal', 'udi angel']",0,4.6374175e-06
urn:harmonic:company:4458994,PRIVATE,20,16.0,3278,5.335667,SEED,Other,unum.aero,Unum Aircraft Seating,Weybridge,United Kingdom,5.019178082191781,['Turquoise International' 'Origin Capital Ltd' 'ACF Investors'],"['ACF Investors', 'Origin Capital Ltd', 'Turquoise International']",0,4.637055e-06
urn:harmonic:company:10440604,PRIVATE,29,7.0,2094,18.649998,SEED,Vertical Software,stax.ai,Stax.ai,Scottsdale,United States,5.019178082191781,"['Arizona Venture Development Corporation' 'invisionAZ Fund' 'invisionAZ'
 'Neotribe Ventures']","['Arizona Venture Development Corporation', 'Neotribe Ventures', 'invisionAZ', 'invisionAZ Fund']",0,4.6368737e-06
urn:harmonic:company:4323861,PRIVATE,28,22.0,2457,16.960334,SEED,Healthcare Services,gem.health,GEM HEALTH,Minneapolis,United States,3.0082191780821916,"['Mairs & Power Venture Capital' 'Base10 Partners' 'HealthTrend Capital'
 'Liquid 2 Ventures']","['Base10 Partners', 'HealthTrend Capital', 'Liquid 2 Ventures', 'Mairs & Power Venture Capital']",0,4.636679e-06
urn:harmonic:company:2136743,PRIVATE,21,130.0,746,4.36249,SEED,,semperaorganics.com,Sempera Organics Inc.,Morgan Hill,United States,4.465753424657534,['Plug and Play Tech Center' 'AngelList' 'TiE Angels' 'Stephan Goupille'],"['AngelList', 'Plug and Play Tech Center', 'Stephan Goupille', 'TiE Angels']",0,4.6334835e-06
urn:harmonic:company:11559888,PRIVATE,30,,2050,55.0,SERIES_A,Therapeutics,kimiatx.com,Kimia Therapeutics,Berkeley,United States,3.0164383561643837,['Dimension' 'Horizons Ventures' 'The Column Group' 'Zachary Hargreaves'],"['Dimension', 'Horizons Ventures', 'The Column Group', 'Zachary Hargreaves']",0,4.6332802e-06
urn:harmonic:company:4294522,PRIVATE,113,261.0,6661,51.771354,SERIES_A,Vertical Software,pathstream.com,Pathstream,San Francisco,United States,7.016438356164383,"['Heritas Capital' 'Bisk Ventures' 'TDM Partners' 'New Ground Ventures'
 'Hereditas Capital Management']","['Bisk Ventures', 'Hereditas Capital Management', 'Heritas Capital', 'New Ground Ventures', 'TDM Partners']",0,4.6323125e-06
urn:harmonic:company:3785594,PRIVATE,38,,4564,47.161823,SERIES_B,,lithiumdefrance.earth,Lithium de France,Bischwiller,France,4.2684931506849315,['Equinor Ventures'],['Equinor Ventures'],0,4.630069e-06
urn:harmonic:company:35095487,PRIVATE,38,861.0,36257,5.941337,SEED,Data,alvin.ai,Alvin,Tallinn,Estonia,7.010958904109589,"['Nomad Capital' 'Icebreaker.vc' 'Project A' 'Chris Schagen' 'Ragnar Sass'
 'Nick Handel']","['Chris Schagen', 'Nick Handel', 'Nomad Capital', 'Project A', 'Ragnar Sass']",0,4.6271334e-06
urn:harmonic:company:1489632,PRIVATE,33,44.0,4882,8.613065,SEED,Healthcare Services,bitewell.com,bitewell,Denver,United States,5.016438356164383,"['Plug and Play Tech Center' 'Lake Nona Sports & Health Tech Fund'
 'MGV Capital' 'Tawani Ventures' 'Muditā Venture Partners'
 'Verge HealthTech Fund' 'BondBloxx' 'Harvest Ridge Capital'
 'Refinery Ventures' 'Antler' 'BDMI' 'Trybe Ventures' 'Shawn Tsao'
 'Servando Carrasco']","['Alex Morgan', 'Antler', 'BDMI', 'BondBloxx', 'Harvest Ridge Capital', 'Lake Nona Sports & Health Tech Fund', 'MGV Capital', 'Muditā Venture Partners', 'Plug and Play Tech Center', 'Refinery Ventures', 'Servando Carrasco', 'Shawn Tsao', 'Tawani Ventures', 'Trybe Ventures', 'Verge HealthTech Fund']",0,4.625726e-06
urn:harmonic:company:11265838,PRIVATE,21,5.0,3000,0.4218499999999999,PRE_SEED,,traqo.io,Traqo™,Wilmington,United States,2.8876712328767122,['We Founder Circle'],['We Founder Circle'],0,4.623816e-06
urn:harmonic:company:3347060,PRIVATE,67,52.0,1253,2.5,SEED,Healthcare Services,braintrusttutors.com,braintrust tutors,New York,United States,6.019178082191781,"['Launch' 'The Syndicate.com' 'LAUNCH' 'Jason Calacanis' 'Scott Sandell'
 'John Chambers' 'John J. Chambers']","['Jason Calacanis', 'John Chambers', 'John J. Chambers', 'LAUNCH', 'Launch', 'Scott Sandell', 'The Syndicate.com']",0,4.621352e-06
urn:harmonic:company:46022349,PRIVATE,12,,694,3.2,SEED,,civicmarketplace.com,Civic Marketplace,Abilene,United States,2.0136986301369864,"['Endurance Companies' 'Kindred Capital VC' 'Avalanche'
 'Basis Capital Markets UK Ltd' 'Tim Sadler' 'Andy Phillipps'
 'David Vélez' 'Edward Bishop' 'Andy Phillips' 'Katelyn Donnelly'
 'Sophie Adelman' 'Henry Irish']","['Andy Phillipps', 'Andy Phillips', 'Avalanche', 'Basis Capital Markets UK Ltd', 'David Vélez', 'Edward Bishop', 'Endurance Companies', 'Henry Irish', 'Katelyn Donnelly', 'Kindred Capital VC', 'Sophie Adelman', 'Tim Sadler']",0,4.6212945e-06
urn:harmonic:company:709087,PRIVATE,119,464.0,22284,154.003974,SERIES_B,,intenseye.com,intenseye,New York,United States,6.282191780821917,"['Insight Partners' 'Entrepreneurs Roundtable Accelerator' 'Boro Capital'
 'Air Street Capital' 'Point Nine' 'Lightspeed Venture Partners'
 'Point Nine' 'Zane Lackey' 'Zehan Wang' 'Alex Dalyac']","['Air Street Capital', 'Alex Dalyac', 'Boro Capital', 'Entrepreneurs Roundtable Accelerator', 'Insight Partners', 'Lightspeed Venture Partners', 'Point Nine', 'Zane Lackey', 'Zehan Wang']",0,4.6211094e-06
urn:harmonic:company:1620589,,55,18.0,2147,6.081009,SEED,,skytechslp.com,SKYTECH SLP,Le Val-d'Hazey,France,7.010958904109589,['Xerys'],['Xerys'],0,4.6204045e-06
